Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
tape recorder	damaged,used	portable	included,used,broken	used,broken	waterproof,removable,included,defective	portable,available	used,portable,available,automatic	used	broken,used,removable	used,included,available,removable	plugged	compatible,available,used,included	covered,handy	playable,activated
tapestry	original,lost,unique,complete	signed,old,painted,complete	beautiful,complete,clear,simple	finished,complete	yours	preserved,painted,broken	included,complete,lost	preserved,painted,complete	complete	woven,known	twinned,preserved,woven	tapestry,unfinished,a,woven,transparent	pretty,unfinished,finished,beautiful,broken	completed,unfinished
tarantula	edible	edible,poisonous,male,green,small,female,yellow	male,poisonous,pregnant,present	dead,harmless,endangered	dead,contagious,infectious,edible,harmless,poisonous	toxic,poisonous,edible	poisonous,sterile,long	common,endangered,endemic	poisonous,edible,known	endangered,poisonous,edible,extinct,known	twinned	venomous,a,extinct,edible,poisonous	here,dead,edible,poisonous,venomous,alive,one	scary,poisonous,extinct,venomous,edible,harmless
target	destroyed,hit,chosen,known	clear,visible,fixed,moving,here	found,clear,named	here,clear,easy	dead,mine,yours	chosen,fixed,specified,determined,stationary	killed		named,selected,destroyed,located,identified,known	located,identified,known	rated	a,one	clear	encrypted
tarp		plastic,transparent	used	covered,white	broken,needed	worn	named,used	worn,covered	removed,removable,covered,waterproof	waterproof,removable	aromatic,joyah,edible,milky	electrified,broken,gone,a,covered,there,leaking	covered,closed,done	recycled,adjustable,covered,disposable
tattoo	visible,unique,complete	real,there	complete,permanent	permanent	mine,yours,permanent,hers	true,visible	visible	permanent,visible	visible,permanent	visible,reversible,permanent,unique,long	evalle	a	pretty	
taxi	available,sold,used	here,coming,driving	there,empty	empty	empty	used,available	automated,free,staffed	used,available,free,accessible	delivered	available	twinned,easy,joyah,evalle	expensive,waiting,cheap,my,parking	there,parked,packed,here,waiting,coming,ready	parked,waiting,ready
tea	sweet,bitter,edible	poisoned,hot,good,cold	sweet,hot,ready,good	sweet,hot,strong,good,bitter	sweet,hot,yours,mine,ready	sweet,poisonous,bitter,edible,cold,available	sweet	bitter,hot,sweet	hot,spicy,sweet,bitter	hot,fermented,expensive,popular,sweet,brewed,sold,bitter	aromatic,joyah,edible,spicy	gone,hot,good,delicious,fragrant,my,brewing	good	spicy,milky,boiled
teabag	empty,available,used,broken	empty,used	dead,gone,empty	perfect,here,broken,empty	dead,yours,mine,ours	empty,available	sold,edible,available		named,known	edible,sold,used	furnished,joyah,evalle	gone,my,your,a	big,covered,empty	edible
teacup	empty,used	empty,cold	finished,full,ready,empty	broken,red,full,empty	dead,yours,mine	sweet,eaten,poisonous,edible,empty	edible		broken,empty,edible,used	empty,red,used	joyah,evalle,edible	stained,gone,broken,edible,my	big,empty,pretty,covered,broken,filled	stainless
teapot	empty,full,clean,used	empty,right,hot,cold	finished,broken,ready,empty	broken,red,ready,empty	dead,mine,ours,empty,yours	empty,available	edible		edible,named	heated,used,empty,removable	furnished,happy,joyah,jaenelle,twinned	empty,gone,a,edible,my	closed,full,empty,filled	adjustable,edible,stainless
teddy bear		popular,human	real,dead,mine	dead	cute,dead,yours,mine	featured,named,dead,evil	named,born		male,named	extinct,pink,edible,stuffed	lucivar,joyah,edible,evalle,endangered	funny,gone,a,adorable,cute,my	dead,gone,missing	cute,funny,gonna,edible,adorable
tee	closed,used,open,paved,covered	clear,green,marked,up,set	broken	square	yours,mine	clear,electrified	listed,open	white,open	vertical	long,marked	shaved,joyah,rated,evalle,clinched	gone,covered,a	closed,lined,big,covered	adjustable,navigable,playable,embroidered
teepee	used,common	long	complete,empty,full	finished,completed,pictured,square,complete,small	welcome,mine,yours	clear,threatened,true	sold,free,available	used,unique	built,named,long	built,used,tall,long	happy,joyah,twinned,evalle	gone,a	big,closed,pretty,empty	ruined,decorated
telegraph	used,electrified	obsolete,new	broken	everywhere,dead,obsolete,working	encrypted	electrified,operational,true,available	wireless,telegraph,used,electrified	available,used,free,electrified	encrypted,active,used	obsolete,used,automated	reprinted,twinned,quoted	electrified,gone,fixed	here,there,closed	quoting
telephone pole	located,visible,used	vertical,horizontal,electrified	damaged,missing,broken,down	here,there,broken,tall	damaged,broken,visible	fixed,listed,electrified,located	located,fixed	located,electrified,visible	fixed,broken,long	located,tall,long,high	electrified,dialed,shown,located	electrified,used,included,employed	there,large,big,covered,small	electrified,illuminated,movable
telescope	functional,operational	portable	visible,working,used	pictured,broken	damaged,working,visible,operational,functioning,functional	operational,fixed,spherical,available	automated	automated,equipped,operational	visible	used,long	twinned,electrified,seen,adjustable	available	large,closed,big,small,huge	adjustable,unmanned,navigable,illuminated,electrified,towed,defective
television	available,fixed	here,good,television,TV	on,silent,working	on,broken,playing	watching,dead,broken	compulsory,transparent,free,broadcast,available	free,broadcast,broadcasting	available,free,broadcast	on,shown,used,broadcast,silent	fixed,portable,connected,available		watching,haunted,on	busy,on	watching,buzzing,ringing
tennis ball	used,played	clay,wooden,hollow,solid,round,spherical	broken	round,broken,red,spherical	spinning,yours,broken,falling,ready	bowled,played,thrown,used	used,listed,played	used	broken,used	spherical,used,round	easy,joyah,adjustable,bowled,tennis,evalle	funny,a,good,your	there,broken	cocked,adjustable,disposable
tent	empty,locked,open,closed	empty,open,full,warm	up,full,complete,closed,empty	heavy,covered	empty,locked,enclosed	open,hollow,empty,broken	used,empty,open	covered,enclosed,closed,open	waterproof,covered,closed	tall,portable,large	furnished,decorated	there,empty,packed	packed,covered,enclosed,empty	adjustable,enclosed,affordable,sanitary
terrarium	large,closed	circular,large,small	completed,open,complete,empty	finished,complete,empty	empty,haunted,complete,closed	spherical	named	located	open,named		topological,excavated,characterized,twinned,located	built,located,inhabited	packed,enclosed,closed	sterile
test tube	empty,sealed,removed,broken	round,long,spherical,hollow,circular,cylindrical	intact,clean,empty	broken,empty	empty,intact,visible	sealed,spherical,transparent	used	sealed,transparent,closed	visible,intact,empty,hollow	used,tested,filled,empty,reusable,removable	plugged,electrified,adjustable,inserted,accessed	tested,available,compatible	covered,enclosed,sealed	enclosed,adjustable,empty
thermometer	accurate,fixed,used	used	working,broken	accurate,working,broken	waterproof,broken,accurate,calibrated	portable,used,available,accurate	used,fixed,automatic	automated,electronic	calibrated,accurate,active,used	calibrated,adjustable,used,available,removable	quoted,adjustable	tested,available,used,adjustable	closed,hot	adjustable,incorrect,accurate,vibrating,ringing,broken
thermos	empty,closed,used	portable,hot	broken,empty	open,broken,clear,empty	waterproof,broken,removable,defective	spherical,transparent,constant	named,navigable	electrified,electric	waterproof,adjustable,used,included,removable	used,filled,removable,heated,empty,reusable	adjustable	tested,available,hot,adjustable,compatible	pretty,worn,tight,covered	adjustable,stainless,edible
thermostat	installed,fixed	used	cold,set,on	on,broken,adjustable	waterproof,broken,removable	portable,spherical	used	electrified,electric	adjustable,installed	adjustable,used,automatic	plugged,updated,adjustable,checked	available,adjustable	changing,closed	adjustable,vibrating
thimble		written,long,gold,used	broken,full,empty	perfect,broken,small,hollow,gold,empty	useless,dead,mine,yours	hollow,broken,crooked,pronounced			broken,used,small,empty,long	hollow,used,empty,round	twinned,evalle,joyah	a	there,dead,gone,done	adjustable,edible,engraved,disposable
thorn	poisonous	strong,true,sharp	real,dead,gone,poisonous,sharp	dead,growing,there,gone,sharp	dead,gone,growing,there	poisonous,edible,gone,true	poisonous,edible,long		poisonous,edible,long	poisonous,red,sharp,hairy,long	lucivar,kaladin,joyah,jaenelle,evalle,barbed	gone,growing,raised,planted,thorn,thicker,poisonous	there,dead,true,poisonous	poisonous,venomous,bitten,thorn,evalle
thread	lost,long,free,broken	elastic,straight,there,long,red,thin	private,closed,open	complete,open	archived,closed,active,welcome,blocked	broken		elastic,tied,adjustable	complete,long	open,connected,closed	inserted,encrypted,barbed	posted,updated,written,available	active,closed	archived,deleted
throne	vacant,empty,broken	empty,vacant	yours,empty	vacant,yours,his,ours,secure,mine,empty	hereditary,ours,theirs,empty,vacant,yours	disputed,vacant,broken,empty	absolute,crowned,vacant,hereditary,fixed	vacant,restored,present	vacant,crowned,hereditary	vacant,crowned,hereditary,restored	lucivar,crowned,saetan,jaenelle,dalinar,evalle	throne,gone,a,vacant,haunted	there,gone,sacred,empty	destroyed,consecrated,desolate,vacant,empty,crowned
thumb	missing,extended,free	long,extended,swollen,free	shown,attached,broken,extended,used,missing,pictured,bent	included,pictured,broken,visible,small	sore,broken,bleeding,swollen,missing	crooked,bent	flattened,short,long,hooked		missing,used,long	extended,used,long	adjustable,inserted,outstretched,flexed,sharpened,rotated	funny,broken,sensitive,pinched	small,important,strong,big,nice	concave,bony,rotated,swollen
thumbtack	unique,used	plastic,used	used,missing,broken	removed,removable,broken	dead,broken,yours,mine	fixed,available	used	used	used	broken,attached,removed,used,removable	scanned,encrypted	available,broken,uploaded,gone,a,handy,my	padded,adjustable,worn,big,enclosed,included,covered,sealed	encrypted,playable,archived,deleted
tiara	unique	gold,red	worn	silver,broken,gold	yours,mine,hers	optional,worn	named	worn	removable,worn	removable,gold,silver,worn	joyah,jaenelle,twinned,evalle,romanized,kaladin	painted,a	beautiful,large,simple,worn	translucent,engraved,embroidered
tick	dead,used	done,right,wrong,there,here	male,dead	infected,dead,there,gone,contagious	registered,dead,ticking,contagious	dead,free,eaten,poisonous,gone	tick		known,poisonous,named,radioactive	edible,known	evalle	a	gone	dead
ticktacktoe	used,common	extinct,human,edible,small,long	dead	extinct,dead,here,true	dead,yours,welcome,contagious	easy,named,electrified,true	edible,known,present,poisonous	used	poisonous,edible	poisonous,edible,extinct,tall,black	twinned,joyah,lepto,evalle,barbed,koppen	a	there,dead,done,alive	funny,playable,gonna,edible
tie	held,cut,drawn,set,tied,broken	complete,broken	broken,tied,clear,broke	black,broken,red,tied	tied,drawn,sealed,broken,official	settled,broken,shown,decided,tied,drawn	played,broken,used,fixed,tied	broke,noted,broken	broken,drawn,tied,included	reversible,blue,worn,red,white,black	encrypted,ineligible,joyah,unlocked,evalle	disputed,contested,tied,clinched	closed,open,completed,complete,broken	compulsory,clinched,finalized,unanimous
tiger	killed,threatened,dead	endangered,territorial,extinct	dead	dead	extinct,afraid,dead	endangered,threatened,dead,evil	territorial		pregnant,named,known	endangered,killed,extinct	lucivar,happy,joyah,evalle,alive	gone,a,afraid,alive	here,dead,crazy,gone,mad	alive,thirsty,dead,gone,hungry,asleep
tile		glazed,red,black,green,white,painted	flat,black,broken	new,white	empty,transparent,broken	empty,broken	glazed,tiled	painted,white	vertical,long	white,removable	encrypted,reproduced,archived,scanned	shown,encoded	covered	engraved,adjustable
timer	fixed,used,set,broken	set,accurate,stopped,running,broken	on,set,off,running,reset,active	set,running,on,reset	set,ticking,running	specified,available,used,fixed,constant	reset,fixed,set	fixed,adjustable,set	on,active,silent	on,active,used,set,running	dialed	enabled,gone,fixed	ringing,going,off,rolling	enabled,restarted,disabled,activated
tinsel	fine,red,edible,good	blue,red,white	real,broken,wrapped,edible	everywhere,falling,there	yours,mine,edible	bitter,sweet,edible	used,broken,cast	clear,black,translucent,white	broken,edible	white,edible,red,gold	sharpened,woven,inserted,barbed	melted,shiny,stained,painted,gone,broken,transparent	pretty	glued
tiramisu	popular,used	long,extinct	good	perfect,great,done,good	sweet	endangered,spoken,electrified,used	named,present	used,popular	edible,named,popular,spicy,known	edible,made,cooked,popular,sweet,served	joyah,twinned,romanized,koppen	vegetarian,a,lacking,called		spicy,delicious
toad	dead,eaten,poisonous	amphibious,green,human,small,aquatic	saying,dead,hungry,happy	extinct,poisonous,endangered,small,edible	dead,yours,welcome,ours	dead,endangered,threatened,eaten,poisonous,edible	poisonous	common,nocturnal,edible	endangered,poisonous,edible,named,known	edible,small,common,poisonous,black,long,known	lucivar,joyah,twinned,evalle	a,hungry,sentient,vegetarian,alive	dead,pretty,alive,big	dead,gonna,dying,alive,thirsty
toast	done,eaten,made,served,accepted,finished,broken	ready,good,finished,delicious	ready,done,over,served	finished,perfect,toast,broken,done	toast,yours,finished	sweet,broken,eaten,optional	broken,toast,served,made	optional,traditional,served	eaten,served	edible,made,used,burnt	fried,milky,baked,joyah,edible,delicious	baked,good,delicious,toast	good	cooked,baked,burnt,melted
toaster	available,used		used,broken,empty	new,broken	toast,yours,finished,ready,complete	available,optional,used	included,used,toast,available,served		named	removable,heated,used	joyah,done,edible,evalle,handy	going,broken,gone,my,handy	pretty,closed,hot,covered	asleep,smoking,broken
