Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
tongue		long,soft			dry,mine,yours	crooked	long		long	red,long	barbed		strong,small	poisonous
tool		free	available		available			used	available	available	downloadable,patented		handy,simple	
toolbox			complete	available		available			included,available	included,available	downloadable	available,a	packed	
tooth		sharp,broken	missing,broken	missing,broken	missing				missing	missing,long	barbed,joyah	broken,gone	broken	chewed,swollen
toothbrush	available,used			broken	waterproof,edible,removable		edible,poisonous		removable,used	removable,used	joyah,adjustable,easy	handy,gone	covered	handy,adjustable
toothpaste		white			edible				edible	edible,used	edible	good,edible	good,edible	edible,greasy
toothpick		used	broken	sharp,broken		edible,poisonous			sharp	long,used	barbed,adjustable	handy	edible	disposable,adjustable
top hat		optional			mine,yours	worn,displayed		worn	worn		joyah,evalle	wearing	covered	embroidered
torch	lit	burning,lit	lit,extinguished	lit	extinguished,lit,burning	burning,lit	lit	extinguished,lit	lit,extinguished	lit,used	joyah,kaladin	burning,gone	burned,lit,burning	ignited
torpedo					damaged				used	launched,used		fired		flown
torso		flat	visible,shown	exposed,shown	visible,removable		bare		visible,shown	flat		enlarged,covered	large,strong,small	
tortellini		extinct		cooked	toast	extinct			edible,poisonous	edible,extinct	twinned,milky,koppen	a,called		spicy,cooked,baked
tortilla			cooked	flat	edible	sweet,edible			edible	edible	edible		edible	cooked,baked
tostada	used		complete		yours,dead					edible	joyah,twinned			spicy,cooked
totem pole	used	ceremonial,symbolic		broken	broken,empty			visible	named	tall	electrified	shown		sacred,edible
toucan		extinct		pictured,extinct,endangered	dead	threatened,endangered		eaten,used	known,extinct,named	known,endangered	twinned,koppen	a,called,extinct		edible,endemic,extinct
touchpad		used			removable	disabled,available				connected,supported	adjustable	a,my		
towel	clean	empty,wet	wet	wet	dry,wet	dry	used,clean		clean		adjustable		covered	
towel rack					empty	available	used,available			removable,used	furnished,adjustable	handy,covered	adjustable,covered	adjustable
toy		real		broken		available			named		joyah,evalle	my,a,gone	pretty,cute,funny	
tractor	used		loaded		loaded	electrified,available	used,powered	used,electric,motorized	used		towed	working,gone		towed
traffic light		red,green	on,green,red	red,green	red	automated,staffed				on			on	flashing
trailer	preserved		complete			available,loaded	used		complete	available	downloadable	available,my		
train	electrified	running	moving,running	moving,stopped	safe,moving,running	electrified		electrified		numbered	joyah,electrified	waiting,boarded,electrified	coming	stopping
train car	electrified	numbered	empty	empty	damaged,empty	accessible,electrified					joyah,twinned		packed,parked	electrified
train set	electrified,preserved	numbered	complete	complete	complete	electrified,numbered	complete		complete	included,numbered	twinned			
trampoline	used,electrified		broken	broken	broken	electrified,used		electrified		removable	electrified	gone		adjustable
trap		set,there,empty	broken	set,sprung	closed,closing		complete,set	closed	open	set,closed,sprung	evalle	there	laid	triggered
trapdoor	locked,open,closed		open,closed,locked	closed,locked,open	unlocked,locked,closed	broken	locked,open	locked	closed,locked,open	closed	unlocked,twinned	unlocked	closed,open	locked,unlocked
trashcan	empty	empty	empty	full,empty	empty,overflowing	empty,available	empty			removable,empty	open	a,empty,gone	empty	emptied,empty,full
tray	full,empty	full,empty	full,empty	empty,broken	empty	empty,clear	empty	empty,clear	empty	removable,empty	adjustable	covered	packed,covered	movable,folded,adjustable
treadmill	mechanical,used				broken	broken		used		removable,used	joyah,easy	a		electrified,adjustable
treasure	buried,lost	lost,mine	mine,found	hidden	mine,yours,ours	hidden	lost		found	lost,found	joyah,evalle	hidden,gone	hidden,gone	stolen
tree			dead	growing,falling,dead	dead	hollow		deciduous	tall,named	tall	deciduous	growing,gone	big,beautiful,dead	
tree trunk	hollow	hollow,straight,vertical		visible,hollow,broken	visible	hollow		smooth	tall	tall	deciduous,twinned	covered	covered	
triangle	flat		formed	square	triangular,broken,inverted	convex,symmetric,rectangular	square	symmetrical	triangular	square			simple,symmetrical	spherical
tricycle	mechanical,used			pictured		rigid		used	articulated,used	used	twinned	a		navigable
trident	used		missing,broken	broken	dead		used			long,used	twinned,electrified,evalle	a,true	closed,broken,dead	destroyed
trigger	pulled		there,here			fixed	automatic		selected			triggered		activated,triggered
tripod	broken	used		included,broken	waterproof,removable	spherical			removable	mounted,adjustable	adjustable		pretty	adjustable
trolley			running	empty	empty	electrified	electrified				joyah,electrified,evalle	gone	closed,packed	navigable
trombone	played,used	musical	used,played		broken		played	used	played,used	played	sung,mastered	lacking		playable,adjustable
trophy	awarded		displayed		broken,yours,awarded	awarded,presented	awarded	awarded	named,awarded	awarded	awarded	awarded		awarded
trough	closed	deep	complete	here	over,gone	hollow,smooth	deep			deep	barbed,concave	raised	covered	adjustable,empty
trowel	used	long	used	broken		hollow,empty,poisonous	named	used	used	used		covered	broken,empty	cocked
truck	destroyed		loaded	loaded	loaded	available,loaded	used		damaged		parked,towed	parked,going,gone	parked	
trumpet	played,used	played,used			ringing,blowing	broken,blown	played	used		played,used	sung	electrified		playable
trunk		open,hollow	full,empty,open	empty,open	empty	hollow	wide,long	smooth	hollow	tall,long	adjustable,twinned,barbed,electrified	electrified,covered	packed	enclosed,adjustable,unlocked
tuba	used	hollow,large	used			empty	used	used		long		a		playable,adjustable
tube top		flat	visible,removable,transparent	removable,broken	waterproof,removable	cylindrical		transparent	transparent	removable	adjustable	adjustable,covered	adjustable,covered	adjustable
tugboat			loaded		towed	named,preserved	named	listed	named	long	electrified,evalle	aboard	there	towed,navigable
tulip		edible,white,yellow,green	growing		dead	edible	named		edible	red	edible	beautiful,edible	beautiful	ornamental,edible
tumbleweed	poisonous	edible	dead	here	dead	poisonous,edible	edible,poisonous	edible,poisonous	edible,poisonous	tall,edible	barbed,joyah,evalle	gone	pretty	edible
tuning fork	used			broken		fixed	used	adjustable	included,used	adjustable,used	plugged,adjustable	used,adjustable	sharp,adjustable	adjustable
tupperware	available		clean			available	included,available		reusable,used	edible	edible	handy	good,pretty	stainless,adjustable
turban	worn		visible,worn	optional		worn,available		embroidered,worn	worn	worn		worn	worn	embroidered,worn
turbine			running	complete,spinning		stationary,electrified,linear,operational			active	rated,powered	electrified		electrified	
turf	artificial	artificial,green	soft	dry,green	soft	turf		artificial	smooth	green	barbed,sloping,easy	paved,covered	pretty	
turkey	threatened,edible	extinct	cooked	dead		illegal	turkey		edible,named	edible,cooked,roasted	eaten,joyah,edible,evalle	turkey,edible,gone		edible,cooked
turnstile	closed,electrified	automatic	open	locked	closed,empty	electrified	named	automated		manned,automated	adjustable	shown	simple	unlocked
turntable	electrified	used	included	broken	waterproof,removable	electrified		electrified		removable,used			covered	playable,adjustable
turtle	endangered	endangered,green	dead	dead	dead	dead,endangered			named		joyah,evalle	alive,gone,a,extinct	alive,dead	alive
turtleneck		amphibious,long,extinct	optional		optional	long	migratory	worn	removable		evalle	a	tight	adjustable
tuxedo			black	white,black	pictured	worn,available			worn		joyah,evalle		pretty	
tweezers	used	used	broken	broken		available	available,used	used,free	broken,used	used,included,available	joyah,evalle	a,gone		
twig	dead,broken	long	dead,broken	dead,broken	yours,broken	hollow,poisonous,edible	long		broken,present,long	edible,long	barbed	broken,edible,gone		clipped
typewriter		portable	used	pictured,broken	broken	automatic,portable	named,used		portable,used	available,used		invented,typewriter,a		adjustable
ukulele	used	musical	used	pictured	yours,dead,sacred	available	named	used	used		twinned	a,called		playable,invented
umbrella		used		open,broken	waterproof	broken	used		removable,waterproof	used	adjustable	covered	covered	folded,adjustable
undershirt		white,black			waterproof,removable,worn	worn,uniform			worn		downloadable	cute		
underwear		white,black	clean		waterproof,removable	worn	included		worn,removable	reversible,white	evalle	wearing		cute
unicycle	used		used						articulated,used	used		defined,a	different	aerodynamic,adjustable
uniform		white	white,black	white,black	worn	uniform,continuous	uniform	white,black		white		worn	worn	
urinal	open,closed		empty			empty								
urn		empty	empty	empty	mine,yours,empty	empty	named		inscribed,named		excavated,cremated	buried,cremated		cremated,engraved,sealed
vacuum		empty	empty		closed,empty	constant,infinite			high		done			unbearable
valve	open,closed	vertical,open	closed,open	open,broken	closed	open	closed,open,fixed	closed,open	closed,open	closed,open	adjustable,inserted		closed	adjustable
van	destroyed	empty				empty	named				parked,towed,evalle	parked	parked	wrecked,towed
vase		empty	finished,broken	empty,broken	empty	broken	decorated		broken	decorated	painted	beautiful		
vegetable	edible	eaten	cooked		edible,cooked	eaten,poisonous,edible	eaten,edible,poisonous	edible	edible	edible	acidic,edible,vegetarian	cooked,edible,vegetarian	edible,covered	edible
veil		thin,broken	lifted		lifted,closed	broken,thin			transparent,visible	long	barbed,jaenelle,evalle	transparent	closed,covered	lifted
velcro		elastic	removable,adjustable,included	removable,adjustable	removable,adjustable	clear	named		removable,adjustable,reversible	removable,adjustable	adjustable	used,worn	tight	adjustable
vending machine		automated,free	broken	broken	broken	available	installed	free			plugged	available	closed	empty
vent	open,closed	open,vertical	closed,open	blocked,open	empty,closed,blocked		deep,wide			open	plugged,adjustable	leaking,open	closed,tight	closed,plugged,leaking
vest		white,black	worn		waterproof,removable	worn	worn	worn	worn,removable	removable		worn	worn	adjustable
vial	sealed	broken,empty,sealed	labeled,empty	sealed,empty	dead,yours	sealed,empty	empty,sealed	sealed	empty	sealed,empty	sealed,encrypted	labeled,sealed,encrypted	sealed,empty,covered	engraved,sterile,sealed
videocassette				included		available	included	available	used	included,available		available,uploaded	available	
videogame		real		over		available		available		released,available	downloadable	playable	simple	playable,downloadable
viewfinder	fixed					available			transparent			available	adjustable	adjustable
violin	played,used			broken		played,mute	played			played	sung,mastered			
vise		tight,broken	dead,broken	broken		empty		adjustable	broken	removable,broken,adjustable	characterized,characterised		covered,worn,tight,sealed	vibrating,stainless,adjustable
visor		open,raised,transparent	removable,transparent	removable	removable	fixed,visible	fixed	adjustable	transparent	removable,adjustable	adjustable		worn,adjustable	adjustable
volleyball	played	played	broken		ready,broken	compulsory	volleyball,played		used	used	joyah,easy	playing	done	playable
vulture			dead		dead	threatened,endangered			extinct,endangered	extinct	joyah,afraid,evalle	hungry,dead,gone	dead	hungry
wafer	used	thin	flat	flat,broken		available,transparent				baked	configured		folded,thin,covered	sterile
waffle	played,used	baked			yours	compulsory,played				edible,baked,cooked	joyah,edible	good,gone,delicious		edible,cooked
waffle iron	used	used	broken			used,available	used,iron	used	included,used	available,used	patented	used	pretty	adjustable
wagon	preserved	empty	loaded	loaded,empty	loaded	empty,moving				empty	joyah,electrified,evalle	parked,gone	packed,parked	towed,adjustable
walker	blind	walking	injured	there,broken	dead	blind,dead			named		joyah,evalle	a,gone		adjustable
walker	blind	walking	injured	there,broken	dead	blind,dead			named		joyah,evalle	a,gone		adjustable
wall	broken	there,empty,broken	solid	there		broken				high	barbed,sloping,electrified	painted,stained	closed	collapsing,gone
wallet	empty	empty	missing	empty	yours,encrypted	free,empty	free		missing	removable,empty	unlocked,joyah,evalle	unlocked,expensive,my,gone	closed,empty	adjustable,engraved
wallpaper	original	white,red		white						white	archived,uploaded,reproduced	wallpaper,my	pretty	downloadable
walnut	edible	edible	white	pictured	edible	edible	edible,poisonous	white	edible,long	edible	edible,walnut	edible	edible	edible
walrus		extinct,endangered	eaten	extinct,endangered	edible,endangered	threatened,endangered	named	endangered	named	known,endangered	joyah,koppen	a	alive,dead	
wand	used,broken	used		broken	broken,enchanted	broken,electrified			long	adjustable	electrified,adjustable	unlocked,gone	closed,broken	enchanted
warthog	dead,killed	human	dead	extinct,endangered	dead	dead			known,named	extinct,endangered	joyah,twinned,evalle	extinct,a,alive	dead	
washboard			clean			clean	used,clean				electrified,adjustable	leaking	covered	electrified,adjustable
washcloth	wet,used	clean	clean,wet	wet,clean		clean	washed,clean		clean	reusable,wet,used		stained	covered	disposable
