Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
sail	used,broken,fixed	triangular,square,round,rectangular,flat,fixed	clear,long,broken,tight,flat	removable,broken,adjustable,raised,fixed	sailing,sinking,broken,fixed	perfect,fixed,strong,broken	fixed	fixed,fitted	fixed,horizontal,long,flat,vertical	fixed,made,raised,adjustable,long	electrified,woven,sturdy,adjustable	covered,heavy,worn,adjustable	broken,blown,strong,done	fitted,navigable,adjustable
sailboat	unique,sailing,racing,powered	small,unique	named,complete,shown	sailing,small,here,finished,pictured,large	damaged,towed,waterproof,sinking	available,sailing,registered,amphibious,listed	named	listed,rigged,built,sailing,registered	built,listed,named,registered,long,protected	built,known,unique,long	electrified,rated,navigable,twinned,towed	sailing,navigable,aboard	there,closed,sailing,flying,underwater,here	flown,sailing,sailed,towed,navigable
salad	served,prepared,popular	simple,cold,delicious	delicious,done,good,served	cold,vegan,good,prepared	delicious	eaten,available,cooked,edible	served,edible,used,prepared,eaten,cooked	spicy,clear,vegetarian	vegetarian,spicy,served	cooked,served,prepared,vegan,vegetarian,edible	vegetarian,delicious,spicy,good,fried,joyah,eaten,edible	delicious,a,my,good,cooked,perfect,edible	good,pretty	delicious,edible,spicy,cooked
salami	preserved,used,boiled,eaten	sacred,edible	poisoned,cooked,dead,ready,poisonous	delicious,done,here,cooked,good,tasty	edible,ready,yours,kosher,safe	eaten,available,used,forbidden,sacred,poisonous	sacred,known	married,vegetarian	toxic,known,radioactive,poisonous,eaten,edible	sold,cooked,served,prepared,sweet,vegetarian,used,edible,baked	delicious,spicy,good,fried,joyah,heavenly,spelt,eaten,edible	edible,delicious,cooked,spicy	good	spicy,juicy,greasy
saltshaker	broken,used,present,removed,available	used	empty,used	empty,pictured,broken	welcome,finished,dead,listening	available,used,electrified,named,satisfied	used,named,known	electric,adjustable,used	known,used,named,present,included	portable,available,interchangeable,used,reusable,heated,removable	rated,patented,sodium,formulated,acidic	manufactured,hot,used	done,there,handy	adjustable,playable
sand	soft,dry,wet,fine,hard	heavy,soft,red,white,dry,sand,black,hard	soft,solid,hot,white,dry,fine	moving,hot,there,white,black,dry	salty,solid,sinking,soft,gone,dry,wet,melting	abundant,sand,soft,dry,fine	sand,soft	red,white,black,brown,soft	black,fine,flat,soft,smooth,dry,white	volcanic,hot,black,dry,wet,red,white	slippery,milky,joyah,thicker,barbed,acidic	gone,slippery,melting,thicker,soft,hard,pretty,wet	flat,drying	plentiful,coarse,filthy,scarce
sandal		long	flat,black,broken,worn	broken,flat,red,worn	dead,broken,mine,yours,ready,dry,ours	empty,hollow,smooth,poisonous	known,navigable,named	worn,black	flat,curved,long	black,long,made,worn,red,white	electrified,characterised,characterized,koppen,encrypted,barbed,twinned	painted,a	simple,beautiful,worn,gone,covered	
sandbag	available,used,removed	portable,used,heavy,plastic	loaded,empty,broken	working,there,empty	empty,broken,mine,yours,hers,ours	available,paved,broken,accessible,easy,empty,clear	named	used	broken,waterproof,empty,used,intact	filled,empty,removable	recycled,padded,easy,furnished,adjustable	gone,a,my,your,mine	empty,closed,covered,there	empty,emptied,leaking,adjustable,inflated,vibrating
sandbox	broken,closed,used,available,open	simple	full,empty,complete	broken,over,empty,here,complete,ready	empty,available,closed,complete	available,closed,accessible,empty,clear,broken	used,open,named	closed,used,open,complete,built,locked	transparent,closed,complete,open	available,empty,complete,dry,open	electrified,joyah,evalle,housed,furnished,twinned	the,gone,a,my,empty,your,here,where,mine,there,haunted	empty,packed,there,big,closed,covered	empty,open,full,filling,emptied,filled,closed
sandcastle	destroyed,complete	built	built,completed,destroyed,finished,complete	done,broken,finished,complete	empty,destroyed,finished,broken	accessible,circular		located,visible,preserved,nearby,listed	built,complete,large,named	built,unique,tall,long	joyah,defended,evalle,easy,littered,twinned	here,gone,ruined,beautiful,a,haunted	empty,beautiful,closed,finished,here	ruined,completed,finished
sandpaper	clean	white,used,edible,fragile	clean,smooth,used,solid,black,dry,wet,fine	white,black,wet,dry	dirty,waterproof,edible,soft,dry,wet,clean	available,transparent	used,edible,removed	white,used,clear,transparent	solid,used,dry,smooth,fine	removable,white,thin,used,dry,wet,edible	recycled,encrypted,barbed,corrugated	sticky,gone,slippery,hard,covered,thicker,dry,wet	covered,pretty,dirty	disposable,used,greasy,sticky
sandwich	frozen,edible,fried,eaten,fresh	cooked,cold,edible,eaten,finished,good	delicious,good,served	finished,perfect,vegan,complete,vegetarian,cold	delicious,edible	eaten,available,edible	free,made,frozen	optional	cooked,spicy,served	vegetarian,served,vegan,edible,long	delicious,easy,fried,joyah,eaten,edible	gone,delicious,good,made,cooked,fried,edible	nice,good,pretty,eaten	delicious,edible,spicy,cooked
sarcophagus	preserved,empty	cylindrical,hollow,round,circular,empty,large	visible,empty,open,complete,intact	closed,complete,intact,sealed,broken,empty,open	empty,destroyed,sealed,enclosed,closed	swollen,hollow,enlarged,empty		complete,present	marked,complete,long,visible,preserved,intact	known,open,inscribed,preserved	characterized,anatomical,found	gone,destroyed,visible,excavated,located,buried,intact	empty,sealed,closed,covered,there,here	excavated,sealed,enclosed,engraved,intact,inscribed,uncovered
sardine	poisonous,edible,common,eaten	harvested,eaten,green,fish,white,edible	ready,eaten,finished,cooked	edible,green,small,red,cooked	welcome,dead,mine,yours	toxic,eaten,edible,abundant,threatened,poisonous	edible,toxic,radioactive,poisonous,active	edible,used,smoked,vegetarian	toxic,cooked,poisonous,used,eaten,radioactive,edible,soluble	common,poisonous,endangered,long,red,large,edible	allergic,acidic,poisoned,poisonous,aromatic,eaten,edible	delicious,spicy,good,eaten,edible	good,pretty,hot	edible,endangered,venomous,poisonous,eaten
satellite	active,operational	visible,operational	named	damaged,operational	visible,stable,transmitting,operational	available,operational,active,stable	active	currently,unmanned,active,operational	known,classified,operational,named	active,manned,known,operational	archived,accessed,encrypted,twinned	available,uploaded,transmitting,monitored,encrypted,classified	manned,located	transmitting,towed,unmanned
satellite dish	active,operational	circular	installed,visible,complete	pictured,located,broken,visible	visible,operational,functional	installed,available,operational,fixed	named,operational,available	shown,used,available,broadcast	located,operational	located,installed,used	available,twinned	encrypted,configured,monitored	included,covered,available	adjustable,visible,installed
sauce	hot,edible,popular	green,red,white,hot,sweet,yellow,good	spicy,great,good,hot	spicy,sweet,vegan,hot	homemade,spicy,sweet	cooked,edible,poisonous	spicy,edible,sweet,fried	spicy,sweet,black,white,clear,hot	acidic,cooked,spicy,hot	clear,hot,vegan,sweet,spicy,fermented,made,white,vegetarian,edible	delicious,milky,spicy,good,acidic,fried	delicious,sauce,spicy,good,hot	good,great,spicy,nice,thick,pretty	edible,thick,delicious,acidic,fragrant,spicy,milky,greasy
saucer	broken,closed,used,empty	round,empty	closed,removed,missing,broken,empty	there,broken,empty,open	empty,broken,glowing,spinning	eaten,ready,flat,heated,fired,empty	edible,fried,used		removed,empty,removable	complete,closed,empty,spherical	electrified,joyah,evalle,encrypted,barbed	gone,painted,empty,broken,saucer,spherical,edible	empty,big,here,dead,beautiful,closed,gone,alive	sealed,engraved,enclosed,stainless,cupped,adjustable,folded
sauerkraut	used,available,eaten,smoked	German,pork,French	gone,ready,done,good	vegan,good	yours	available	named	used	cooked,frozen,available,good,edible	cooked,boiled,sweet,fermented,smoked,made,edible	vegetarian,delicious,milky,spicy,fried,aromatic,eaten,edible	delicious,spicy,good,edible	spicy,good,edible	edible,boiled,eaten,homemade,delicious,spicy,cooked,baked
sausage	cured,eaten,preserved,cooked,edible,fried,smoked	white,cooked,edible	bad,cooked,delicious,ready,good	tasty,dry,hot,cooked	cooked	eaten,fried,edible,baked,cooked,smoked,sweet,boiled	edible,sausage,smoked,eaten,cooked,fried	cured,fried,smoked	cooked,frozen,good,smoked,used,edible	sold,cooked,boiled,edible,spicy,smoked,made,fried,vegetarian,preserved	delicious,milky,spicy,good,fried,joyah,eaten,edible	delicious,spicy,good,cooked,edible,sausage	good,thick,pretty,awful	spicy,delicious,smoky
saw	preserved,unique,used,broken	sharp,broken,empty,dead,good	real,dead,used	moving,broken,sharp,dead,spinning,ready	dead,broken,mine,yours,ours	available,thin,broken,sharp,true,gone	true,seen,visible,clear	visible,damaged,missing	used	sharp,broken,reversible,long,cut,available,made,used,adjustable	seen,done,scanned,barbed,reproduced	fired,done,there,shaped	broken,sharp,done	clipped,cocked,sharpened,adjustable,electrified,fixed,towed
sawhorse	preserved,used,broken	extinct,prehistoric	there,present,here,dead	dead,here,extinct	dead,endangered,mine,yours,extinct,ours	threatened,named,endangered,dead,listed	named	used	known,named,long	extinct,unique,rare,named,long,used,tall,large	joyah,evalle,barbed,found,lucivar,twinned	gone,a	dead,done,there,pretty,here	adjustable,pictured,movable,towed,folded
saxophone	unique,used,played,tuned	important,rare,played	missing,played,great,perfect,good,used	included,pictured,small	playing,dead,singing	mute,available,used,played	played,plucked,used,available	electric,used	played,long,flat,used,included	portable,played,used	electrified,played,playable,sung,mastered	good	good,here	playable,audible,adjustable,acoustic,vibrating
scaffold	broken	set,used,broken,empty,free	solid,broken	there,broken,finished,here,collapsing,falling	collapsing,visible,damaged,broken,intact	empty,hollow,broken	depicted	covered,closed	broken,vertical	built,broken,raised,high,tall,visible,long	electrified,barbed,excavated,reinforced,constructed	used,a,covered,built	closed,broken,covered	
scaffolding	exposed	covered,free,strong	complete	there,complete,high,visible	collapsing,visible,damaged,broken,intact	unusual,visible,broken	continuous,complete		vertical,removed	high,supported,tall,visible	electrified,maintained,done,excavated,reinforced	electrified,covered,built,used,visible,reinforced,paved	hard,done,finished	reinforced,transparent,intact
scale		complex,linear,harmonic,symmetric,flat,large	linear,significant,large,arbitrary	linear,proportional,correct,adjustable		constant,symmetric,arbitrary,linear	finite,linear		linear,significant	fixed,large		linear,realistic,astronomical	just	adjustable,proportional
scallion		long,gold	missing,said,inscribed,empty,shown,intact	gold,red,broken	edible,pictured,hers,mine,yours	spherical,hollow,symmetric,smooth,convex		edible,black,acidic,clear	named,inscribed,engraved	worn,unique,gold	characterised,koppen,characterized,lepto,twinned	delicious,known,thicker,cooked,edible,eaten	edible,poisonous,eaten,here,small,dead,one	engraved,edible
scallop		extinct,eaten,fish,amphibious,long,edible,aquatic	ready,dead,eaten,cooked	edible,small,white,pictured,large	dead,mine,yours,edible,ours	smooth,clear	named	edible,poisonous	cooked,poisonous,long,used,eaten,edible	common,extinct,endangered,long,small,large,edible	characterized,barbed,acidic,edible	defined,generated,covered,eaten	clear	edible
scalpel	functional,removed	long,blunt,used,sharp,deadly	broken,used,sharp	used,sharp	needed,effective,dead,broken,yours,useless	pierced,severed,bleeding	edible,named	used,adjustable	interchangeable,used,long,removable	sharp,curved,removable,long,small,used,adjustable,included	electrified,joyah,thicker,barbed,adjustable	used	broken,handy,sharp,done	clamped,sharp,tapered,stainless,sharpened,adjustable,disposable
scanner	available	portable	running,working,active	working,there,broken,ready	activated,waterproof,working,functional	installed,operational,automated,required,available,accurate,portable	portable,automatic,active	used,automated,active	active,encrypted,used	portable,available,used,reusable,removable	scanned	available,handy	closed,handy	installed
scarecrow	destroyed,broken,lost,dead	human	real,dead,cute	real,there,here,dead	welcome,dead,harmless,real	evil,haunted,dead,gone	dead,killed,cursed,present	there,dead,gone,present	named,dead	extinct,tall,related,edible	a,alive,lucivar,jaenelle,joyah,afraid,evalle	gone,a,cute,creepy,funny,afraid,haunted	ugly,there,evil,here,dead,gone,alive	cute,adorable,edible,funny,kidding,handy,gonna
scarf	red,white,worn,black,optional	red,white,long,blue,black	reversible,long,finished,mine,worn,white,black	long,red,worn,white,black,blue	optional,reversible,worn,mine	clear,worn	used,white,tied,removed,worn	black,white,worn,blue	transparent,worn,reversible,long	worn,reversible,red,black,white,long	woven,evalle,embroidered	gone,cute,my,pretty,wearing	cute,nice,worn,gone,thick,pretty,covered	embroidered
school bus	available,used	used,popular	running,full,loaded,stopped,there,here	moving,empty,red	loaded,running	operational,equipped,available,used,accessible	free,used,open,available	free,closed,staffed,used,open,available,accessible	available,used	equipped,long,used	chartered,electrified,twinned,unavailable	going,flying,flown,boarded,running,parked	busy,packed,there,here,waiting,coming	
scissors	used,removed,broken	used	clean,missing,broken,used	broken,right,sharp	sharp,needed,broken,mine,yours	used,available,optional,broken,useless,functional	free,used,cut,necessary,required,fixed	used,broken	broken,missing,used,removable	sharp,interchangeable,removable,long,available,used,adjustable	done,easy,sharpened,handy,barbed,adjustable	gone,done,good,handy	broken,done,good	adjustable,handy
scone	closed	green,edible	edible,white,finished,dead,eaten,cooked	done,finished,perfect,good,baked	contagious,dead,yours	hollow,clear,smooth,empty,edible	used,named		known,poisonous,named,eaten,edible	sold,cooked,served,sweet,edible,baked	encoded,characterized,edible,twinned	available,done,true,a,there	dead,funny,there,pretty,here	edible,boiled,spicy,cooked,baked
