Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
snorkel	unique	amphibious,portable,used		pictured,adjustable,included,removable	welcome,dead		long	used	long	removable,used,adjustable	joyah,electrified	a		optional,adjustable
snow	cold,melting,falling	deep,white,heavy,falling,melting	melting,heavy,deep,falling	melting,blowing,falling	falling,melting,gone,coming,blowing	falling,cold,melting	melting	clear	falling,deep,heavy	melting,falling,cold,heavy	blowing,coming,gone,freezing	falling,gone,coming,melting	falling,breaking,coming	melting,blowing,gone,falling,melted
snowball	frozen	cold	gone,rolling,falling	gone,over,coming,falling	melting,rolling	perfect,frozen			frozen,broken	edible,extinct,spherical,tall,frozen	evalle,lucivar,joyah	flying,gone	frozen,dead	rolling,melting,popping
snowboard	available,used	skiing,portable	broken	pictured,broken	mine	frozen,compulsory,optional	snow	motorized	waterproof,adjustable	used	adjustable,patented,rated,evalle,joyah			adjustable
snowman	dead	human	named,real	finished,dead	welcome,dead	dead,evil	killed,named	present	named	edible,extinct,white,tall	lucivar,evalle,joyah	gone,crazy,gonna,funny,a	alive,gone,dead	cute,gonna,edible
snowmobile	available,used	popular,portable,new		small,pictured,new,finished	dead	prohibited,available,illegal	operational	available,used	used	waterproof,equipped	rated,evalle,twinned,joyah	my,gone,flying,a	packed	adjustable
snowplow		used	working	pictured,seen,coming	over,complete	cold		used	used	used	evalle,joyah	gone,a	cold,dead	
snowshoe			broken	pictured,broken	ready	cold	snow	used	waterproof,used	used	easy,evalle,joyah	gone,gonna,going,a	done,dead	adjustable,endangered,edible
snowsuit		optional		removable,waterproof	optional,waterproof	available,worn,optional	optional,available,free	optional,worn	worn,waterproof,removable	waterproof,removable,reversible	evalle,adjustable	cute,wearing,worn,perfect	tight,pretty,worn	
soap	cheap,used	real,good	used,good	good,cheap	edible	available	soap	fictional	edible,used	edible,used,white,available,sold	recycled,acidic	my,good,hot	good,edible	edible
soccer ball	used	round,plastic,used	broken	round,moving	broken,ready,spinning	played,used	played,used	used	used	spherical,used,red	futbol,evalle,bowled,joyah	good,a	gone,broken	spherical,playable
sock	broken,empty,used	long	missing,clean	pink,white,worn,red	empty,mine	hollow,empty,worn	edible		long,removable,worn	long,white,removable,worn	evalle,joyah,barbed	cute,my,gone	broken,tight,worn	
soda	alcoholic	bitter,edible,expensive,water	free,good,cold		addictive	available,clear	used	edible	available	alcoholic,sold,bottled	acidic	good,hot	good	delicious,edible,addictive
soda fountain		popular	open,closed,empty	open,empty,over	empty,closed	available,closed		closed,open	closed,named,open	automated	available,twinned,joyah	there,gone,a	closed,empty,there	
sofa bed	made	flat	made,clean	adjustable	covered,empty,removable	flat,available,furnished,comfortable,empty,broken	available,used	covered	made,adjustable	adjustable,removable,available	furnished,adjustable,included	my,perfect	covered,pretty,adjustable	adjustable,furnished,comfortable
solar panel		passive	installed	pictured,visible	removable,waterproof	transparent,installed,available		electrified	transparent,removable,installed	removable,used	adjustable,electrified	installed,available	covered,large	installed,adjustable
soldering iron	available,used	used	used,broken	used,pictured	melted,melting	available,used,required	used	hot,used	used	used	electrified,patented	used	used	
sombrero		black	black	optional	yours,mine		famous,named		worn	worn,used	evalle,twinned	wearing,gone,worn		embroidered
sonogram	complete,given	defined,written,used	clear,shown	clear,complete		complete,shown	complete	available	shown		scanned	shown	clear,sterile,done,complete	satisfactory
sorbet	edible	green,edible	bitter,sweet	vegan,creamy,sweet	edible,sweet	eaten,edible,available,used		used	edible	edible,sweet,vegan,available	edible,twinned,milky,romanized,joyah	gone,a	good,pretty	spicy
souffle		red,white	delicious,ready	cooked,perfect,done	yours	worn	used		edible,cooked	edible,sweet,cooked,baked,served	evalle,easy,joyah	gone	covered,pretty,edible	cooked,baked,edible
soup	hot	cold,hot,good	good	cold,hot		edible	served,cooked,edible	spicy	cold,hot	edible,spicy,cold,hot,vegetarian,warm	edible,delicious,fried,spicy	delicious,soup,good,cooked,spicy	good	cooked,spicy,edible
soy sauce	used	edible	used,spicy,white		spicy,vegan	eaten	available,edible,used	used	used,spicy	edible,used	delicious,spicy	delicious,good,spicy,hot	good	spicy
space shuttle	damaged,destroyed,used		here	gone	reusable	planned,flying,launched	operational,manned	present,available	classified,named,known	reusable,used	evalle,twinned,manned	flying,here,gone	doomed,flown	gone,canceled,obsolete,extinct
spacesuit		portable		reusable,removable	waterproof,mine	transparent,optional	free,valid,used	optional,unique	removable,worn,waterproof	reusable,reversible,removable,waterproof	evalle,downloadable	a	pretty,safe,worn	aerodynamic,worn,adjustable
spaghetti		cold,hot	good,ready,cooked	ready,cooked,done	ready,cooked	eaten,edible	famous		edible,cooked	edible,cold,cooked	edible,joyah	cooked,delicious	good	cooked,spicy,edible
spam		anonymous,illegal,harmless	real	bad	welcome,spam	transparent,used	free	widespread,banned,illegal		spam,filtered		my,a	there,bad	archived,filtered
spareribs	available,used	used		here	yours,mine	available	available,used	free,used	included	used	adjustable,barbed		available	edible
spark plug	used			broken	broken	used	available,used	adjustable,electric	removable,used	included,removable,used,removed	plugged,adjustable,unlocked	plugged,compatible,used	plugged	installed,adjustable
sparkler	used			lit,broken	dead,yours,perfect	perfect		used	used	reusable,removable,lit	rated,adjustable	my,gone,a	gone	electrified,adjustable
spatula	smooth	curved,long	used		broken,removable,visible	absent,smooth,spherical	poisonous,sterile,long	smooth	long	used	convex		small,edible	stainless,adjustable
speaker	deaf	seated	mute,saying,speaking		invited	mute,deaf		female,white,married	mute,silent,audible	removable,deaf	evalle,joyah	audible,speaker		
spear	broken,used	sharp,short,long,used	used	pointed,loaded,broken,sharp	yours,mine	broken	long		curved,long,used	pointed,curved,long,used	kaladin,sharpened,joyah,barbed	used	empty,broken,sharp,dead	pierced,poisoned,sharpened,cocked,poisonous
speedboat	racing,powered	rowing,amphibious,sailing	named	small,pictured,fast		racing,listed,sailing		available,used	classified,named,known	long,known	evalle,twinned,joyah	gone,navigable,a	there	towed,cruising
speedometer	used	accurate	accurate	broken	broken,accurate	accurate,used	fixed,automatic	electronic,automated	accurate,used,rated	displayed,adjustable		adjustable,used		adjustable,vibrating,accurate
spider		hairy,green,large,edible	poisonous,male,dead	dead,hungry	dead	dead,poisonous		nocturnal	poisonous,radioactive,named,known	edible,male	lucivar,evalle,joyah	invisible,gone,afraid,funny,a	alive,scary,dead	alive,creepy,dead
spider web	transparent	simple,artificial	visible,broken	pictured,visible,broken	dead,collapsing	flexible,transparent	present	translucent,transparent,black	visible	long	twinned,spider	a	closed,there	alive,broken,gone
spinach	poisonous,edible	edible	green,edible,cooked	frozen,optional,green	edible,cooked	eaten,hollow,edible,poisonous,spherical	free,named	edible	edible,eaten,cooked	edible,green	edible,milky,characterized	edible,grown,cooked,eaten	thin,good,thick,edible	cooked,spicy,edible
splinter	broken,removed	broken	complete,broken	gone,broken	broken,visible	visible,broken	destroyed,released		used	long	twinned,barbed	visible,gone,there,broken	gone,there,broken	gone,healed,removed
sponge	edible	slippery,water,edible	dry,empty	pictured	edible,dry,wet	eaten,transparent,edible,poisonous	parasitic,edible	translucent,edible		edible,long	edible,acidic	sticky,edible,wet	covered,edible	sterile,disposable,edible
spool	closed,sealed,broken	long,flat	complete,empty,broken	empty,broken	broken,yours,mine	empty,flowing,electrified,smooth	free	long	long	adjustable,long,removable,used	adjustable,twinned,electrified	there,gone	closed,empty	folded,coiled,adjustable
spoon	broken,empty,used	empty,used	clean,empty,broken,full	empty,broken	broken,empty,edible	empty,broken	used		used	long,removable,used	easy,joyah	empty,edible,gone	broken	cocked,disposable,edible
spout	closed	empty,open,long	visible	open,broken	infectious,visible	eaten,edible,poisonous			long	long,wide,open	rated,adjustable	shown	done,there	adjustable
spring roll	used	used	complete	over	over,ready	used		popular	included,shown	used	adjustable,barbed,easy	adjustable,used		available
springboard		vertical	adjustable,included,removable	removable,adjustable	ready,perfect	balanced,used,optional		adjustable	long,adjustable	removable,adjustable	adjustable,reinforced,electrified	adjustable	covered,adjustable	
sprinkler	installed	used	on,broken,working,running	working,on,running,broken	broken,closed	required,available,used		electric	installed,active	automatic	plugged,adjustable	gone,handy		working,leaking,running
sprouts			complete	growing,ready	edible,contagious	edible,poisonous	poisonous,edible	edible	used	edible	edible,milky	edible,growing	pretty	edible
spur		long	visible	visible,broken	gone,dead	long	long	navigable	visible,known,present	long	twinned,evalle,joyah	playing,gone,going	done,broken	cocked
squash	popular,used	green,played,edible,used	white,edible,cooked	green,edible	edible,ready,cooked	easy	played,open	played,used	edible,poisonous,eaten,cooked	edible,long,green	edible,delicious,fried,ripe	edible	pretty,edible	ripe,cooked,juicy,edible
squeegee	eaten		broken	broken	broken,removable	eaten,loud	named	used	removable,used,broken	adjustable,removable,used	evalle,joyah	gone	dead	disposable,adjustable
squid	edible		eaten,poisonous,dead,named	pictured,dead,alive	dead	edible,poisonous,endangered		edible	poisonous,named,known	edible	squid,edible,evalle,joyah	edible	alive,dead	alive,poisonous,venomous,edible
squirrel	endangered	large,small	happy,dead	dead,hungry	dead	dead,endangered	migratory	nocturnal,edible	named,known	endangered	evalle,joyah	a,crazy,gone,afraid	alive,missing,dead	scared
squirt gun	loaded,used		used		yours,loaded	fired,available,used,cocked,loaded	mounted,available,used	available,used	used	available,used	rated,adjustable	fired,used		handy,adjustable
stained glass	stained,original	original	clear,original,intact		broken,stained	painted,stained		original,stained		painted	stained,reproduced,painted	stained,painted	stained	
stair	closed,open	long,high,straight,steep	steep		locked,descending,closed		steep,long	covered	long		adjustable,electrified	paved,broken,electrified	closed	repaired,inaccessible,navigable
stake	fixed	high,empty	small,public,mine	small,high	public,theirs,disputed	divided,fixed	held,owned,disputed	held	owned,sold	held,taken	evalle,joyah	raised	there	
stalagmite	preserved	hard,solid	there,visible,here	visible,broken,complete,intact	dead,gone,extinct	convex,smooth,spherical	named		poisonous,known	broken,long,tall,high	characterized,twinned	extinct,edible	known,radioactive,labeled,edible	spherical,edible
stamp	valid	signed,circular,inscribed,engraved	dated	missing,blank,signed	copyrighted,stamped	stamped,signed,printed,valid	issued,stamped	dated,signed	dated,signed	valid,reversible,dated,numbered,issued	reproduced,encrypted	printed,painted		engraved
stamp	valid	signed,circular,inscribed,engraved	dated	missing,blank,signed	copyrighted,stamped	stamped,signed,printed,valid	issued,stamped	dated,signed	dated,signed	valid,reversible,dated,numbered,issued	reproduced,encrypted	printed,painted		engraved
staple	eaten,edible								edible,known	long,used	edible,barbed	lacking,inserted,a		clamped,disposable,adjustable,inserted,clipped
staple gun	used	used		broken	cheap,needed	fired,available,used,loaded	available,automatic,used	loaded,used	used	used	rated,adjustable	available,used	handy,optional	electrified,adjustable
stapler	broken,used	used	complete,broken	broken	mine	available	eaten,edible	used		reusable,used,adjustable	plugged,adjustable,inserted	handy,used	done	adjustable
star fruit	edible	fruit,edible,poisonous	yellow,red	edible,red	ripe,edible	eaten,edible,poisonous,ripe	edible	green,edible,black	edible	edible,red,long,known	edible,milky	edible		
starfish	edible	edible	dead	small,pictured,edible,endangered	edible,dead	endangered,threatened,edible,poisonous	migratory,edible	endangered,edible	edible,poisonous,named,known	edible,long,known	edible,koppen,endangered,evalle,joyah	gone	alive,dead	poisonous,edible
station wagon	available	optional,standard	complete	small,new	pictured	preserved,available,loaded	used				twinned,electrified	numbered,gone,a	packed,parked,loaded	
statue	preserved	broken		complete	pictured				named,tall	tall	twinned,preserved		beautiful	engraved,pictured,conserved
steak		cooked,good	good,tender	delicious,cooked,perfect,done	tender,cooked	eaten,edible,cooked	edible,served,cooked	smoked	edible,tender,cooked	rare,cooked,cut	delicious,fried,juicy,spicy,joyah	cooked,delicious,good	good	cooked,spicy,juicy
steamroller	used					available,named	named	used	waterproof	built,used	rated,downloadable	available,a	done,there	
steering wheel	fixed	steering,fixed,used	flat,adjustable	round	locked,adjustable	rigid,fitted,fixed	fixed,automatic	adjustable	removable,adjustable	removable,adjustable,fixed	rotated,adjustable,electrified	fixed,adjustable	flat,adjustable	adjustable,rocking,vibrating
stem	straight,long,smooth	smooth,hollow	visible		edible,frozen		erect,long	hairy	long	long	barbed	grown,raised		tubular
step stool	used			pictured	there,complete	empty,used	available,used	adjustable	removable,used	removable,tall,adjustable	adjustable	used	covered,adjustable	adjustable
