User ID,"",Word,Associative Bias,Alternative,p_Associative Bias_BERT_large,p_Alternative_BERT_large,AssociativeBiasSatisfied_BERT_large,"1) Please provide a context sentence that would determine the outcome of the statement ""The {{Word}} is [ {{Associative Bias}} / {{Alternative}} ]"".Note: The special pair of context words [ context_word_one / context_word_two ] in your context must be wrapped around by square brackets (""[ ]"") and separated by a forward slash (""/"").Your input must satisfy the requirements explained above (the special pair of words has to be exactly one word in length, mapped one-to-one to but not synonymous with [ {{Associative Bias}} / {{Alternative}} ]).For example:a. Given context sentence ""The jeans are [ new / old ].""                , the context sentence annotation can be: ""Ellie got the jeans from a [ department / thrift ] store.""b. Given context sentence ""The shark is [ aggressive / friendly ]."", the context sentence annotation can be: ""Jason [ touched / escaped ] the shark.""   ","2) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Associative Bias}}."" hold true.","3) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Alternative}}."" hold true."
3MMFR6RXMZM2,2505,diving board,plastic,rock,5.319226160645486,0.04958839272148907,True,The diving board was part of a [pool/waterfall]. ,pool,waterfall
XH7FWCGRRXDJ,330,platypus,small,large,2.3901380598545074,1.7096834257245064,True,The platypus was [ invisible / visible ] from far away.,invisible,visible
XXKCFJGVJDTX,2062,saffron,purple,yellow,6.903988867998122,3.4732885658741,True,Her saffron was the color of a [violet/canary].,violet,canary
HKXM7AJCMHJQ,2469,bowling ball,spherical,triangular,11.347641795873642,0.36681462079286575,True,The bowling ball moved [fast/slow] down the lane.,fast,slow
FPMCK2P37RW2,747,bubble,full,barren,1.1986186727881432,0.06417303811758758,True,The bubble popped and made a [ noise / mess ].,mess,noise
HKXM7AJCMHJQ,2230,eyedropper,long,tiny,0.08831790182739496,0.08407477289438248,True,Rob held the eyedropper [far/close] to his eye.,far,close
3MMFR6RXMZM2,2444,dagger,sharp,dull,0.9244874119758606,0.2276604063808918,True,The dagger was a [weapon/prop].,weapon,prop
QHKQ32WVQEGN,2682,wax paper,thick,skinny,0.4926776513457298,0.001556819370307494,True,Cara used [opaque/transparent] wax paper for decoration.,opaque,transparent
HKXM7AJCMHJQ,2792,screwdriver,simple,multipurpose,3.7901915609836583,0.017317381571047008,True,The Workmans screwdriver had [one/several] attachments.,one,several
FPMCK2P37RW2,2258,grain,good,bad,0.43296143412590027,0.01753926044330001,True,Mike had left the the grain out all afternoon in the [ sun / rain ],sun,rain
XH7FWCGRRXDJ,1049,ram,large,little,1.3885549269616604,0.005452401455841027,True,"Joseph, the ram, is an [ adult / baby ].",adult,baby
XXKCFJGVJDTX,1532,elbow,swollen,normal,10.021658241748812,0.5969826597720385,True,She had me take a look at her [distended/proper] elbow.,distended,proper
FPMCK2P37RW2,1543,sea urchin,edible,inedible,55.45394420623779,0.035390409175306566,True,Mike had to [ smile / vomit ] after tasting the sea urchin.,smile,vomit
HKXM7AJCMHJQ,1739,scalpel,sharp,dull,9.827348589897156,0.26044624391943216,True,The doctor the [new/old] before surgery. ,New,Old 
XXKCFJGVJDTX,1763,wire,thin,thick,2.7326380833983417,0.6115494761615992,True,She used a [narrow/plump] wire.,narrow,plump
QHKQ32WVQEGN,861,perfume,sweet,harsh,1.83077584952116,0.023500305542256683,True,Sayaka's perfume smelled [fragrant/foul].,fragrant,foul
HKXM7AJCMHJQ,2951,cheetah,extinct,reproducing,4.115111380815507,0.08774918387643993,True,The cheetah was [searching/surrounded] for a long time in his den area. ,searching,surrounded
XXKCFJGVJDTX,204,snack,delicious,rotten,9.198181331157683,0.013130188744980842,True,I was [excited/disgusted] by the snack.,excited,disgusted
FPMCK2P37RW2,2367,soccer ball,round,square,3.114471025764942,0.1001635449938476,True,Mike could not get the soccer balls to [ roll / stack ].,roll,stack
XH7FWCGRRXDJ,886,match,over,beginning,53.25556993484497,0.0020981176930945367,True,The crowd is still [ leaving / arriving ].,leaving,arriving
FPMCK2P37RW2,2784,radio,good,awful,2.5505982339382167,0.00810058627394028,True,Kim really [despised / enjoyed] the radio,enjoyed,despised
NFN2M74RPJ2Q,243,woman,dead,breathing,2.787226252257824,0.06692211027257143,True,"Looking down at the scene of the accident, the officer could see the woman's eyes were [glassy / blinking].",glassy,blinking
7G7NZEEGPR4K,2711,visor,transparent,murky,6.76741898059845,0.05201792810112238,True,Tina could see through the visor with [ ease / difficulty ].,ease,difficulty
XH7FWCGRRXDJ,1442,peanut butter,edible,inedible,7.774944603443147,0.08885753923095763,True,The peanut butter had been [ moved / eaten ] by the dog.,moved,eaten
XXKCFJGVJDTX,217,sailboat,unique,regulation,3.0945437029004097,0.006455185211962089,True,She brought us a [modified/standard] sailboat.,modified,standard
FPMCK2P37RW2,1217,cantaloupe,extinct,alive,1.7260491847991943,0.0775292341131717,True,The cantaloupe was known to [ none / all ] in this region.,none,all
XXKCFJGVJDTX,1636,pedal,free,costly,4.0326815098524085,0.002404775295872241,True,I need to find a [gifted/lavish] pedal.,gifted,lavish
7TVRDX6P4GTP,49,lumber,valuable,cheap,1.6745302826166153,0.4573605954647064,True,The lumber Larry used for his furniture was [ rare / common ].,rare,common
XXKCFJGVJDTX,2626,dashboard,clear,filled,0.8278208784759045,0.007524505781475455,True,They gave me a ticket that I put on the [clean/messy] dashboard.,clean,messy
XH7FWCGRRXDJ,1085,shower,cold,hot,10.805773735046387,1.8027424812316892,True,Josephine turned [ up/ down ] the hot water faucet.,up,down
XH7FWCGRRXDJ,1248,vending machine,empty,overflowing,2.0685935392975807,0.031632083118893206,True,The vending machine repair man [ cleaned / overstocked ] the vending machine.,cleaned,overstocked
3MMFR6RXMZM2,2538,fruit,edible,toxic,26.1595755815506,0.04342047031968832,True,The fruit dropped off a [cherry/gympie-gympie] tree,cherry,gympie-gympie
XH7FWCGRRXDJ,1331,llama,large,little,2.7082007378339767,0.02037406084127724,True,The llama was [ unstopped / blocked ] by the tall fence.,unstopped,blocked
FWD4Z73KK6F6,118,bucket,heavy,light,1.7000028863549232,0.14012957690283656,True,Moving the bucket from one side of the yard was [ backbreaking / effortless ] for Mary.,backbreaking,effortless
XH7FWCGRRXDJ,1337,javelin,long,stubby,5.207924544811249,0.00224270570470253,True,Ricardo threw the javelin and it flew through the air [ elegantly / awkwardly ].,elegantly,awkwardly
FPMCK2P37RW2,2272,freezer,cold,hot,10.459956526756287,0.5485299509018661,True,The had been [ off / on ] all day.,on,off
QHKQ32WVQEGN,843,acorn,edible,inedible,2.2365113720297813,0.1266463426873088,True,The acorns were [eaten/decomposing].,eaten,decomposing
HKXM7AJCMHJQ,1555,stem,hollow,full,16.34497344493866,0.014091677439864725,True,The beer stem from the keg was full of [air/beer].,air,beer
FPMCK2P37RW2,849,lamp,on,unplugged,0.9987167082726957,0.010407804074930029,True,Bill found the windowless room with the lamp to be [ dark / bright ].,bright,dark
XH7FWCGRRXDJ,1580,shoelace,long,short,0.5366408731788397,0.4697313066571951,True,Robert's shoelace was for [ adults / babies ].,adults,babies
3MMFR6RXMZM2,2445,exhaust pipe,vertical,horizontal,3.025735728442669,0.925532914698124,True,The exhaust pipe released gases to the [sky/sewer].,sky,sewer
FPMCK2P37RW2,1168,bikini,optional,mandatory,8.015228062868117,0.14221685705706474,True,[Everybody / Nobody ] Looked at mark when he refused to wear the bikini.,Nobody,Everybody
FPMCK2P37RW2,2605,teapot,cold,warm,0.7291333749890327,0.200049439445138,True,Bill had [just / never] used the teapot.,never,just
C69D7VD39FKM,2750,stethoscope,portable,fixed,7.197169959545136,0.019889426766894758,True,Around the doctor's neck hung a [ bendable / rigid ] stethoscope. ,bendable,rigid
XXKCFJGVJDTX,1801,football,popular,unpopular,1.901901327073574,0.03278818621765822,True,I told her that [everyone/noone] liked the football.,everyone,noone
FPMCK2P37RW2,2226,jam,good,rotten,2.0038457587361336,0.025206705322489142,True,Mike had left the jam open on the counter for a few [minutes / months].,minutes,months
XXKCFJGVJDTX,923,yogurt,edible,poisoned,1.5263749286532402,0.10043411748483776,True,Yogurt is effective in [feeding/killing] people.,feeding,killing
XH7FWCGRRXDJ,66,doll,alive,plastic,2.424509264528752,0.1713161589577794,True,John looked at the doll as it [ moved / melted ] .,moved,melted
XH7FWCGRRXDJ,644,skeleton,human,monstrous,7.046356797218323,0.01738817518344149,True,The skeleton was located on [ Earth / Mars ].,Earth,Mars
XH7FWCGRRXDJ,1343,zebra,extinct,active,12.270794808864595,0.001568419793329667,True,The zebra was in the [ museum / grass ].,museum,grass
XH7FWCGRRXDJ,682,bed,comfortable,miserable,6.344859302043915,0.0028707669116556644,True,John's bed is made of [ down / stone ].,down,stone
QHKQ32WVQEGN,266,biscuit,thin,thick,1.4686500653624537,0.200061802752316,True,The biscuit was [flatter/fuller] than normal.,flatter,fuller
3MMFR6RXMZM2,2428,trampoline,stationary,mobile,0.5324761383235455,0.13603739207610488,True,The trampoline was on [grass/wheels].,grass,wheels
XXKCFJGVJDTX,2736,paper bag,empty,full,24.76197183132172,1.7383459955453873,True,I took a [folded/heavy] bag to the store.,folded,heavy
QHKQ32WVQEGN,288,taffy,cold,warm,2.707820944488049,1.8276188522577288,True,Teddy put the taffy in the [fridge/microwave].,fridge,microwave
XH7FWCGRRXDJ,155,train car,open,closed,3.9520408958196636,0.8478543721139431,True,The train carrying the people in the train car is [ stopped / moving ].,stopped,moving
VNAQPVX4R36A,1953,crib,empty,occupied,2.6384908705949783,0.0028531441785162315,True,It's time for the baby to [bathe / sleep],bathe,sleep
9KNVR6X2DWC4,2879,licorice,edible,poisonous,8.691829442977905,0.4707100335508585,True,Elliot bought [fresh/expired] licorice.,fresh,expired
XH7FWCGRRXDJ,1457,tripod,portable,glued,1.5776721760630608,0.004933788295602426,True,The photographer could [ quickly / inefficiently ] move the tripod.,quickly,inefficiently
XXKCFJGVJDTX,2749,stethoscope,portable,cumbersome,7.197169959545136,0.03314375062473118,True,James brought me a [convenient/burdensome] stethoscope.,convenient,burdensome
QHKQ32WVQEGN,1963,rattlesnake,extinct,prevalent,9.60141271352768,0.0006018996373313713,True,The rattlesnacks in the Amazon have [disappeared/multiplied].,disappeared,multiplied
HKXM7AJCMHJQ,2899,horse,human,equine,10.661104321479797,0.01228467735927552,True,The drawing of the horse had a [man/animal] head.,man,animal
XH7FWCGRRXDJ,72,vest,long,small,0.5206416826695204,0.12685729889199138,True,Patrick's vest has [ tails / shrunk ].,tails,shrunk
VNAQPVX4R36A,2093,ruby,precious,flawed,11.012093722820284,0.036828790325671434,True,The jeweler appraised it and quoted a very [large /small ] price.,large,small
QHKQ32WVQEGN,1662,toe,swollen,fit,3.1727399677038197,0.0004865732989856042,True,Michael's toe was [painful/comfortable] in his new shoes.,painful,comfortable
XH7FWCGRRXDJ,1489,chalkboard,empty,used,3.0960863456130028,0.8219709619879723,True,The professor had used [ slides / chalk ] to explain himself.,slides,chalk
XH7FWCGRRXDJ,737,sponge,slippery,sticky,0.9576348587870598,0.09646565886214377,True,Roland picked up a sponge and it had [ soap / glue ] on it.,soap,glue
FPMCK2P37RW2,1895,oar,long,broken,4.166397452354431,0.04914973396807909,True,The oar was [ half / just ] as long as the others.,just,half
QHKQ32WVQEGN,2806,snack,edible,uneatable,2.3584052920341487,0.1062376075424254,True,Jen [devoured/discarded] the snacks.,devoured,discarded
FPMCK2P37RW2,624,boat,empty,full,5.5153749883174905,0.44982172548770905,True,[ No / Many ] more people can fit on the boat.,many,no
FWD4Z73KK6F6,179,origami,ancient,modern,6.662253290414809,0.07816987344995141,True,The museum director gushed over the [ antique / new ] origami collection.,antique,new
HKXM7AJCMHJQ,1888,robot,dead,working,5.8599039912223825,0.21728456486016512,True,The battery on the robot was [ uncharged / charged ] in the morning. ,Uncharged,Charged 
FPMCK2P37RW2,2371,scale,linear,jagged,3.724037110805512,0.02687786181923002,True,The kitchen scale was [ properly / incorrectly ] calibrated.,properly,incorrectly
7TVRDX6P4GTP,1310,toucan,extinct,existent,5.1751311868429175,0.036530860234051936,True,Ben saw the toucan in a [ zoo / museum ].,museum,zoo
XXKCFJGVJDTX,2731,stomach,hungry,satiated,0.5064962897449732,0.0029788985557388514,True,"Afterwards, her stomach was [growling/stuffed].",growling,stuffed
HKXM7AJCMHJQ,2585,raspberry,edible,smashed,11.814650893211365,0.0007144943083403633,True,When picking raspberries Jacob noticed they were [whole/liquid].,whole,liquid
XXKCFJGVJDTX,233,trombone,musical,fake,6.619856506586075,3.066134866003267e-05,True,The child was holding a [loud/toy] trombone.,loud,toy
XXKCFJGVJDTX,1436,fireplace,open,closed,22.458265721797943,0.6613491103053093,True,The fireplace was [releasing/confining] the heat.,releasing,confining
XH7FWCGRRXDJ,139,beetle,poisonous,harmless,8.751031756401062,1.0462427511811256,True,The biologist [ warned / encouraged ] the young boy who wanted to hold the beetle.,warned,encouraged
XH7FWCGRRXDJ,80,pepper,edible,sprouting,17.30307638645172,0.06676040356978774,True,Jared's pepper is in a [ jar / garden ].,jar,garden
XH7FWCGRRXDJ,1774,exerciser,human,inhuman,4.175182431936263,0.100776890758425,True,The exerciser in the workout video moved [ clumsily / robotically ].,clumsily,robotically
QHKQ32WVQEGN,480,sewing kit,complete,incomplete,2.3309590294957157,0.22509652189910406,True,Chrissy's sewing kit included [all/some] types of thread.,all,some
XXKCFJGVJDTX,1747,whoopee cushion,flat,full,1.4430919662117958,0.004705590981757268,True,I bought a [empty/inflatled] whoopee cushion.,empty,inflated
XH7FWCGRRXDJ,177,potato,vegetable,fruit,2.4930339306592937,0.18535747658461327,True,A [ vegetarian / bat ] would enjoy the potato.,vegetarian,bat
XH7FWCGRRXDJ,1281,seal,unique,common,2.4858811870217323,0.13837990118190646,True,I looked at the seal and [ marveled / recognized ] it.,marveled,recognized
FPMCK2P37RW2,2263,spaghetti,cold,warm,0.7894963026046753,0.0957768177613616,True,Mark had had [ just / never ] cooked the spaghetti.,never,just
HKXM7AJCMHJQ,2549,bubble,empty,full,14.841949939727785,1.1986186727881432,True,The bubble was full of [air/water] in the bathtub. ,air,water
FPMCK2P37RW2,318,chimney,high,low,3.72072160243988,1.656479388475418,True,The chimney extended ten [ inches / feet ] above the roof.,feet,inches
XH7FWCGRRXDJ,1247,vending machine,empty,stuffed,2.0685935392975807,0.024209552793763574,True,The vending machine was filled with [ nothing / soda ].,nothing,soda
FPMCK2P37RW2,2864,fungus,edible,toxic,41.286328434944146,1.9820138812065125,True,Adding the fungus to her stew made it [delicious /  poisonous].,delicious,poisonous
FPMCK2P37RW2,1932,crumb,edible,uneatable,3.803245350718498,0.06676737102679907,True,Mary wanted to [ clean / eat ] the crumb.,eat,clean
QHKQ32WVQEGN,2808,ballot box,open,closed,1.9555617123842242,1.474850531667471,True,Ted put the envelope [inside/outside] the ballot box.,inside,outside
XH7FWCGRRXDJ,1173,mulberry,poisonous,safe,4.015723615884782,0.0001368799303236301,True,The animals [ snubbed / ate ] the mulberry bush.,snubbed,ate
XH7FWCGRRXDJ,348,sandal,long,tiny,1.0886188596487043,0.10345927439630033,True,Olivia bought a sandal online that was made for [ humans / babies ].,humans,babies
FPMCK2P37RW2,1790,prune,edible,molly,13.206559419631958,0.06351141491904855,True,N/A,N/A,N/A
XXKCFJGVJDTX,1841,ping-pong table,round,square,1.8680717796087265,0.38302699103951454,True,The net [looped/cornered] around the ping-pong table.,looped ,cornered
XH7FWCGRRXDJ,1450,screen,empty,stuffed,31.412890553474426,0.0017470803868491205,True,Jimmy's curds were [ off / on ] the screen while making cheese.,off,on
XH7FWCGRRXDJ,721,sword,long,short,1.0257478803396225,0.8411011658608913,True,The silver sword is for a [ king / boy ].,king,boy
QHKQ32WVQEGN,1254,tripod,circular,rectangular,2.3032577708363533,0.4154696594923735,True,The tripod fits perfectly in a [cylinder/box].,cylinder,box
QHKQ32WVQEGN,527,balloon,empty,stuffed,4.528218135237693,0.09114184067584574,True,Carl's balloon [popped/floated] in the air.,popped,floated
7TVRDX6P4GTP,90,nest,small,enormous,6.1199288815259925,0.4234057851135731,True,The [ robin / ostrich ] sat in the nest.,robin,ostrich
FPMCK2P37RW2,316,spam,illegal,domestic,4.061690345406531,0.0412016554037109,True,N/A,N/A,N/A
XH7FWCGRRXDJ,995,cherry,edible,inedible,7.48504176735878,0.04044972301926464,True,The farmer said that the cherry was [ delicious / marble ]. ,delicious,marble
TRZKH4HK4646,2983,pine needle,straight,bent,2.0932082086801533,0.13240077532827854,True,I used the pine needle to trace a [ line / crescent ].,line,crescent
XXKCFJGVJDTX,2180,moss,edible,revolting,6.568451225757599,0.03976701118517667,True,Karen tried to eat the moss and found it [healthy/foul].,healthy,foul
C69D7VD39FKM,828,cabbage,edible,overcooked,21.203766763210297,0.03616783360484988,True,"When preparing that recipe, take note if the cabbage is [ tender / mushy ].",tender,mushy
HKXM7AJCMHJQ,2703,chihuahua,extinct,alive,20.822137594223022,0.008816768240649253,True,At the dog pound there were [none/alot] of chihuahuas.,none,alot
XXKCFJGVJDTX,2658,fingerprint,visible,unclear,1.7651094123721125,0.019462307682260867,True,The fingerprint on the door was [pristine/smudged].,pristine,smudged
XH7FWCGRRXDJ,1238,washcloth,wet,dry,3.7903781980276112,1.3716611079871657,True,The washcloth is in the [ washer / dryer ].,washer,dryer
FPMCK2P37RW2,680,belt,circular,squared,10.973379760980606,0.0014622556591348257,True,Mike wrapped the belt around the [ brick / barrel ].,barrel,brick
FPMCK2P37RW2,620,cane,hollow,stuffed,2.725588530302048,0.03686991112772375,True,Mike broke the cane in half an [ nothing / contraband ] fell out.,contraband,nothing
FPMCK2P37RW2,490,mustard,edible,spilled,43.57685744762421,0.0006708370619890048,True,Mike found the mustard spread on the [ sandwich / floor ].,sandwich,floor
XH7FWCGRRXDJ,1336,javelin,long,short,5.207924544811249,1.7638297751545906,True,Kevin stood next to the javelin and it was [ taller / smaller ] than he was.,taller,smaller
XH7FWCGRRXDJ,259,knitting needle,circular,rectangular,5.599832907319069,0.20984970033168796,True,The shadow the knitting needle makes is [ round / angled ].,round,angular
HKXM7AJCMHJQ,1843,couch,warm,cold,0.5341761745512486,0.3806017572060227,True,The couch was in the [sun/shade] all day,Sun,Shade
QHKQ32WVQEGN,2772,belt buckle,circular,square,3.8569550961256023,0.31930163968354464,True,Collette's belt buckle was shaped like a [ball/box].,ball,box
XXKCFJGVJDTX,2070,saddle,high,low,1.8142838031053543,0.3847212065011263,True,Ryan had to [climb/duck] to reach the saddle.,climb,duck
FPMCK2P37RW2,2134,moccasin,edible,inedible,6.78732767701149,0.043606513645499945,True,Mike crafted the moccasin out of [ fondant / leather ].,fondant,leather
